1;3.159115911591159
2;3.123112311231123
3;3.135913591359136
4;3.1427142714271428
5;3.1363136313631363
6;3.167116711671167
7;3.1455145514551455
8;3.1267126712671267
9;3.149114911491149
10;3.1395139513951396
11;3.13991399139914
12;3.1555155515551556
13;3.1083108310831085
14;3.150715071507151
15;3.136713671367137
16;3.13991399139914
17;3.137113711371137
18;3.127912791279128
19;3.123912391239124
20;3.1735173517351734
21;3.131913191319132
22;3.152715271527153
23;3.132313231323132
24;3.1415141514151417
25;3.1695169516951696
26;3.15991599159916
27;3.158715871587159
28;3.141114111411141
29;3.1215121512151214
30;3.143914391439144
31;3.1571157115711572
32;3.137113711371137
33;3.1351135113511353
34;3.1543154315431545
35;3.1535153515351535
36;3.1419141914191417
37;3.155115511551155
38;3.132313231323132
39;3.1383138313831385
40;3.117911791179118
41;3.1419141914191417
42;3.127112711271127
43;3.1687168716871685
44;3.151915191519152
45;3.141114111411141
46;3.150715071507151
47;3.129112911291129
48;3.163116311631163
49;3.1487148714871487
50;3.137113711371137
51;3.1387138713871385
52;3.1431143114311433
53;3.133113311331133
54;3.1315131513151315
55;3.156315631563156
56;3.144714471447145
57;3.1303130313031304
58;3.137113711371137
59;3.147114711471147
60;3.1347134713471347
61;3.1203120312031203
62;3.1575157515751577
63;3.1443144314431444
64;3.1355135513551353
65;3.174717471747175
66;3.1607160716071605
67;3.1423142314231423
68;3.167916791679168
69;3.1443144314431444
70;3.1499149914991498
71;3.179117911791179
72;3.1475147514751476
73;3.1431143114311433
74;3.1395139513951396
75;3.144714471447145
76;3.136713671367137
77;3.119111911191119
78;3.1395139513951396
79;3.1683168316831685
80;3.133113311331133
81;3.1555155515551556
82;3.1307130713071305
83;3.1607160716071605
84;3.1383138313831385
85;3.1515151515151514
86;3.1343134313431342
87;3.1627162716271626
88;3.12991299129913
89;3.133113311331133
90;3.107110711071107
91;3.150715071507151
92;3.1283128312831283
93;3.1383138313831385
94;3.125912591259126
95;3.1383138313831385
96;3.147914791479148
97;3.144714471447145
98;3.14031403140314
99;3.1443144314431444
100;3.1223122312231224
101;3.1431143114311433
102;3.167916791679168
103;3.1547154715471546
104;3.1363136313631363
105;3.1431143114311433
106;3.169116911691169
107;3.13991399139914
108;3.1543154315431545
109;3.1315131513151315
110;3.147114711471147
111;3.147114711471147
112;3.151915191519152
113;3.131913191319132
114;3.15991599159916
115;3.1495149514951497
116;3.13991399139914
117;3.1467146714671466
118;3.1487148714871487
119;3.1387138713871385
120;3.1443144314431444
121;3.1243124312431245
122;3.1255125512551256
123;3.1639163916391637
124;3.1467146714671466
125;3.1283128312831283
126;3.1415141514151417
127;3.1203120312031203
128;3.1543154315431545
129;3.131913191319132
130;3.1607160716071605
131;3.145914591459146
132;3.1583158315831583
133;3.1235123512351235
134;3.1595159515951594
135;3.1339133913391337
136;3.120712071207121
137;3.1235123512351235
138;3.1615161516151615
139;3.1467146714671466
140;3.1423142314231423
141;3.1387138713871385
142;3.128712871287129
143;3.147914791479148
144;3.136713671367137
145;3.1515151515151514
146;3.107910791079108
147;3.147114711471147
148;3.1707170717071707
149;3.1535153515351535
150;3.179117911791179
151;3.136713671367137
152;3.1415141514151417
153;3.1383138313831385
154;3.1463146314631465
155;3.1223122312231224
156;3.133113311331133
157;3.1415141514151417
158;3.1327132713271326
159;3.131913191319132
160;3.1355135513551353
161;3.1335133513351336
162;3.173917391739174
163;3.1547154715471546
164;3.1487148714871487
165;3.123112311231123
166;3.144714471447145
167;3.1395139513951396
168;3.1515151515151514
169;3.127112711271127
170;3.1175117511751176
171;3.167116711671167
172;3.1575157515751577
173;3.127112711271127
174;3.1443144314431444
175;3.1423142314231423
176;3.136713671367137
177;3.1243124312431245
178;3.1499149914991498
179;3.115111511151115
180;3.133113311331133
181;3.12991299129913
182;3.1395139513951396
183;3.1351135113511353
184;3.156315631563156
185;3.17031703170317
186;3.131913191319132
187;3.1275127512751277
188;3.1243124312431245
189;3.125912591259126
190;3.13991399139914
191;3.128712871287129
192;3.1675167516751674
193;3.1247124712471246
194;3.1375137513751374
195;3.1335133513351336
196;3.1423142314231423
197;3.1407140714071407
198;3.123912391239124
199;3.1435143514351434
200;3.1515151515151514
201;3.1715171517151717
202;3.1575157515751577
203;3.106710671067107
204;3.1475147514751476
205;3.129112911291129
206;3.1723172317231723
207;3.1215121512151214
208;3.139113911391139
209;3.1355135513551353
210;3.1431143114311433
211;3.175917591759176
212;3.1515151515151514
213;3.131913191319132
214;3.1503150315031503
215;3.1515151515151514
216;3.109110911091109
217;3.109110911091109
218;3.16991699169917
219;3.1455145514551455
220;3.1543154315431545
221;3.1395139513951396
222;3.1387138713871385
223;3.1387138713871385
224;3.155115511551155
225;3.1315131513151315
226;3.1547154715471546
227;3.1351135113511353
228;3.131113111311131
229;3.149114911491149
230;3.1735173517351734
231;3.1339133913391337
232;3.1307130713071305
233;3.1175117511751176
234;3.125912591259126
235;3.1351135113511353
236;3.16991699169917
237;3.1475147514751476
238;3.145114511451145
239;3.1347134713471347
240;3.141114111411141
241;3.1343134313431342
242;3.1575157515751577
243;3.131913191319132
244;3.1719171917191717
245;3.1075107510751074
246;3.1511151115111513
247;3.1247124712471246
248;3.150715071507151
249;3.1135113511351133
250;3.1343134313431342
251;3.144714471447145
252;3.1355135513551353
253;3.090709070907091
254;3.1123112311231123
255;3.125912591259126
256;3.1163116311631165
257;3.1547154715471546
258;3.1607160716071605
259;3.13991399139914
260;3.1743174317431744
261;3.1295129512951294
262;3.147114711471147
263;3.141114111411141
264;3.137913791379138
265;3.1767176717671766
266;3.1267126712671267
267;3.1235123512351235
268;3.129112911291129
269;3.1383138313831385
270;3.1167116711671166
271;3.159115911591159
272;3.1567156715671567
273;3.1499149914991498
274;3.1335133513351336
275;3.1383138313831385
276;3.1763176317631765
277;3.1423142314231423
278;3.1535153515351535
279;3.12991299129913
280;3.1487148714871487
281;3.120712071207121
282;3.1511151115111513
283;3.147114711471147
284;3.1647164716471647
285;3.1303130313031304
